Date,Amount,Sender,Receiver
2024-10-23,167.01,96,575
2024-12-11,183.71,575,436
2024-07-10,267.74,98,356
2024-08-30,240.97,356,353
2024-01-22,216.87,353,618
2024-08-27,238.56,618,555
2024-10-23,214.7,555,98
2024-08-18,742.68,587,990
2024-05-02,816.95,990,982
2024-05-05,898.65,982,446
2024-04-16,988.52,446,140
2024-11-22,1087.37,140,587
2024-10-28,739.6,571,574
2024-12-11,813.56,574,129
2024-05-14,894.92,129,327
2024-03-12,984.41,327,897
2024-12-08,1082.85,897,571
2024-07-13,789.43,700,290
2024-08-11,710.49,290,628
2024-10-20,639.44,628,616
2024-10-01,703.38,616,320
2024-05-12,633.04,320,700
2024-07-31,863.17,867,714
2024-06-18,776.85,714,958
2024-06-30,854.54,958,526
2024-02-10,769.09,526,459
2024-03-29,846.0,459,867
2024-03-06,9.79,640,532
2024-08-11,8.81,532,333
2024-12-11,9.69,333,675
2024-11-22,10.66,675,482
2024-05-29,9.59,482,640
2024-08-25,1030.85,493,44
2024-07-15,1133.93,44,270
2024-07-07,1247.32,270,436
2024-09-09,1122.59,436,66
2024-03-20,1010.33,66,493
2024-12-08,694.36,437,469
2024-08-23,763.8,469,464
2024-05-23,687.42,464,898
2024-11-08,618.68,898,521
2024-06-09,680.55,521,437
2024-06-11,477.97,688,137
2024-08-31,525.77,137,171
2024-10-29,578.35,171,517
2024-06-19,520.51,517,344
2024-09-01,468.46,344,688
2024-10-18,519.77,998,256
2024-08-28,467.79,256,482
2024-06-29,421.01,482,645
2024-03-08,378.91,645,326
2024-06-20,341.02,326,998
2024-01-24,750.24,51,458
2024-02-17,825.26,458,954
2024-09-17,907.79,954,547
2024-03-11,817.01,547,533
2024-04-19,735.31,533,51
2024-06-27,727.9,253,562
2024-12-10,655.11,562,744
2024-07-18,720.62,744,26
2024-07-13,792.68,26,843
2024-09-05,713.41,843,253
2024-06-25,885.67,317,602
2024-02-25,797.1,602,610
2024-01-27,876.81,610,70
2024-08-18,964.49,70,318
2024-07-17,1060.94,318,317
2024-07-04,423.65,645,23
2024-11-01,381.28,23,496
2024-09-08,343.15,496,863
2024-01-14,377.47,863,959
2024-08-28,339.72,959,645
2024-07-28,737.46,419,991
2024-10-10,811.21,991,128
2024-03-23,892.33,128,681
2024-02-07,803.1,681,667
2024-03-30,883.41,667,419
2024-09-11,505.91,112,898
2024-09-29,455.32,898,256
2024-09-21,409.79,256,881
2024-12-25,368.81,881,676
2024-09-16,331.93,676,112
2024-05-15,348.61,729,103
2024-01-28,383.47,103,531
2024-01-18,345.12,531,852
2024-11-16,379.63,852,153
2024-01-08,417.59,153,729
2024-02-02,340.79,937,66
2024-09-11,374.87,66,2
2024-08-30,337.38,2,746
2024-03-15,303.64,746,793
2024-10-21,273.28,793,937
2024-02-11,510.84,597,949
2024-11-28,561.92,949,357
2024-09-01,618.11,357,408
2024-07-14,556.3,408,715
2024-06-08,611.93,715,597
2024-07-27,72.77,443,726
2024-03-06,65.49,726,300
2024-10-09,72.04,300,576
2024-10-05,64.84,576,151
2024-01-09,58.36,151,443
2024-11-06,688.71,977,168
2024-12-25,619.84,168,726
2024-10-10,681.82,726,8
2024-09-20,750.0,8,493
2024-12-12,825.0,493,977
2024-08-29,696.59,489,709
2024-11-12,766.25,709,938
2024-09-05,689.62,938,366
2024-09-22,758.58,366,352
2024-10-22,834.44,352,489
2024-10-22,732.63,147,467
2024-11-15,805.89,467,302
2024-12-29,886.48,302,105
2024-11-04,797.83,105,172
2024-12-04,718.05,172,147
2024-03-29,235.44,158,406
2024-06-12,211.9,406,141
2024-05-31,233.09,141,853
2024-03-11,256.4,853,351
2024-12-24,230.76,351,158
2024-01-25,61.88,731,293
2024-06-08,68.07,293,172
2024-08-24,61.26,172,144
2024-12-22,67.39,144,898
2024-01-29,74.13,898,731
2024-12-01,1020.02,10,858
2024-12-20,918.02,858,327
2024-10-17,826.22,327,262
2024-02-26,743.6,262,352
2024-07-27,817.96,352,10
2024-10-25,901.34,185,194
2024-10-25,991.47,194,567
2024-07-10,892.32,567,12
2024-09-08,981.55,12,377
2024-07-12,1079.7,377,185
2024-11-29,409.37,373,697
2024-05-22,368.43,697,302
2024-11-04,331.59,302,134
2024-12-16,298.43,134,126
2024-06-18,268.59,126,373
2024-01-09,484.01,20,356
2024-01-06,532.41,356,510
2024-07-02,479.17,510,328
2024-02-25,431.25,328,36
2024-08-19,474.38,36,20
2024-08-10,557.34,314,906
2024-02-14,613.07,906,160
2024-07-25,674.38,160,383
2024-05-07,606.94,383,659
2024-05-01,667.63,659,314
2024-07-16,45.88,649,416
2024-05-31,50.47,416,342
2024-11-07,55.52,342,910
2024-02-07,61.07,910,655
2024-10-29,54.96,655,649
2024-03-17,150.46,183,941
2024-12-21,135.41,941,853
2024-01-02,121.87,853,652
2024-12-06,109.68,652,106
2024-11-17,120.65,106,183
2024-01-14,1037.21,847,583
2024-10-19,933.49,583,713
2024-02-22,840.14,713,989
2024-11-18,756.13,989,899
2024-02-13,831.74,899,847
2024-04-12,264.47,51,874
2024-04-26,238.02,874,403
2024-02-06,261.82,403,432
2024-05-28,235.64,432,616
2024-09-23,212.08,616,51
2024-01-30,22.34,460,204
2024-04-06,24.57,204,153
2024-06-11,22.11,153,493
2024-04-18,19.9,493,878
2024-04-17,21.89,878,460
2024-05-29,522.92,534,342
2024-03-15,470.63,342,516
2024-05-12,517.69,516,835
2024-05-30,465.92,835,616
2024-08-06,419.33,616,534
2024-06-22,373.08,204,222
2024-01-21,410.39,222,277
2024-05-05,369.35,277,961
2024-12-30,406.29,961,678
2024-08-20,365.66,678,204
2024-10-17,513.3,747,781
2024-05-06,461.97,781,465
2024-12-01,508.17,465,611
2024-09-03,457.35,611,674
2024-09-13,503.09,674,747
2024-11-21,53.22,424,240
2024-11-24,58.54,240,406
2024-05-29,52.69,406,276
2024-08-01,47.42,276,758
2024-09-02,52.16,758,424
2024-08-30,375.17,46,879
2024-10-02,412.69,879,614
2024-06-29,371.42,614,900
2024-05-23,408.56,900,10
2024-12-10,449.42,10,46
2024-08-11,878.77,305,898
2024-04-24,966.65,898,951
2024-09-05,1063.32,951,515
2024-11-23,956.99,515,34
2024-07-10,861.29,34,305
2024-12-21,260.77,163,428
2024-12-01,286.85,428,174
2024-08-12,315.54,174,672
2024-12-19,283.99,672,799
2024-12-16,312.39,799,163
2024-07-31,119.3,54,890
2024-04-15,107.37,890,278
2024-09-14,96.63,278,317
2024-04-09,106.29,317,230
2024-06-08,95.66,230,54
2024-10-13,364.58,465,547
2024-09-13,328.12,547,778
2024-11-13,360.93,778,91
2024-05-23,324.84,91,945
2024-04-19,292.36,945,465
2024-10-14,912.69,871,852
2024-03-04,1003.96,852,900
2024-05-06,903.56,900,310
2024-01-19,813.2,310,106
2024-02-04,894.52,106,871
2024-06-13,570.2,677,908
2024-10-20,627.22,908,725
2024-02-01,564.5,725,465
2024-01-18,620.95,465,388
2024-01-10,558.86,388,677
2024-02-08,1043.22,596,182
2024-12-13,1147.54,182,432
2024-11-03,1032.79,432,994
2024-09-02,929.51,994,313
2024-01-14,836.56,313,596
2024-03-29,1013.2,812,939
2024-08-18,1114.52,939,406
2024-12-24,1225.97,406,854
2024-01-26,1103.37,854,550
2024-12-09,1213.71,550,812
2024-09-09,756.57,165,258
2024-04-02,832.23,258,150
2024-02-27,749.01,150,199
2024-03-13,823.91,199,819
2024-09-23,741.52,819,165
2024-03-31,674.66,736,814
2024-05-13,607.19,814,318
2024-12-07,667.91,318,293
2024-03-07,734.7,293,436
2024-01-15,661.23,436,736
2024-08-14,358.56,869,330
2024-11-11,322.7,330,363
2024-05-16,354.97,363,105
2024-12-18,390.47,105,103
2024-03-10,351.42,103,869
2024-03-29,780.1,504,470
2024-02-13,702.09,470,575
2024-11-07,631.88,575,408
2024-07-03,568.69,408,215
2024-10-19,511.82,215,504
2024-10-06,773.88,869,538
2024-10-18,851.27,538,97
2024-10-02,766.14,97,788
2024-03-10,842.75,788,488
2024-05-31,758.48,488,869
2024-03-29,140.72,46,134
2024-10-30,126.65,134,91
2024-09-08,139.32,91,298
2024-01-11,125.39,298,588
2024-11-23,112.85,588,46
2024-06-12,20.15,831,161
2024-05-11,18.13,161,105
2024-12-12,16.32,105,330
2024-01-22,17.95,330,586
2024-07-12,16.16,586,831
2024-12-26,116.49,681,707
2024-04-17,128.14,707,661
2024-01-31,115.33,661,930
2024-04-12,103.8,930,588
2024-11-19,114.18,588,681
2024-03-13,316.43,453,747
2024-12-28,284.79,747,558
2024-11-26,313.27,558,800
2024-04-21,344.6,800,105
2024-03-16,379.06,105,453
2024-01-23,260.56,703,125
2024-05-08,286.62,125,134
2024-10-13,315.28,134,42
2024-11-04,346.81,42,212
2024-05-03,312.13,212,703
2024-07-16,374.53,248,424
2024-08-29,337.08,424,960
2024-05-05,303.37,960,143
2024-12-07,333.71,143,808
2024-08-25,300.34,808,248
2024-03-14,289.44,214,763
2024-10-27,318.38,763,631
2024-04-10,286.54,631,508
2024-08-03,257.89,508,403
2024-06-13,283.68,403,214
2024-12-05,530.2,367,91
2024-06-25,477.18,91,114
2024-05-13,524.9,114,364
2024-11-04,472.41,364,275
2024-03-02,425.17,275,367
2024-12-21,343.33,848,431
2024-03-26,377.66,431,589
2024-03-01,339.89,589,870
2024-03-21,373.88,870,13
2024-01-30,336.49,13,848
2024-09-08,690.04,927,262
2024-06-24,621.04,262,60
2024-05-21,683.14,60,914
2024-06-20,751.45,914,741
2024-10-20,676.31,741,927
2024-10-20,438.1,168,583
2024-03-09,481.91,583,759
2024-07-13,530.1,759,720
2024-09-19,583.11,720,81
2024-06-26,524.8,81,168
2024-09-14,641.0,975,1
2024-11-08,705.1,1,639
2024-05-02,634.59,639,273
2024-01-15,571.13,273,533
2024-12-28,514.02,533,975
2024-01-20,260.94,735,32
2024-04-16,234.85,32,538
2024-08-12,211.37,538,218
2024-11-21,232.51,218,870
2024-04-17,255.76,870,735
2024-05-04,300.56,663,218
2024-07-11,270.5,218,526
2024-08-12,243.45,526,802
2024-06-20,267.8,802,818
2024-05-05,294.58,818,663
2024-03-04,166.91,730,261
2024-04-29,150.22,261,308
2024-02-10,165.24,308,370
2024-05-22,181.76,370,292
2024-10-25,163.58,292,730
2024-12-13,140.72,609,279
2024-08-05,126.65,279,540
2024-06-12,113.99,540,528
2024-05-14,125.39,528,909
2024-08-22,137.93,909,609
2024-10-19,561.98,153,137
2024-02-26,505.78,137,527
2024-10-09,556.36,527,81
2024-03-20,612.0,81,530
2024-08-04,673.2,530,153
2024-04-23,462.23,429,993
2024-03-09,416.01,993,204
2024-07-19,374.41,204,237
2024-09-26,411.85,237,278
2024-06-01,453.04,278,429
2024-12-25,100.99,554,155
2024-09-26,90.89,155,622
2024-11-18,81.8,622,363
2024-02-22,89.98,363,841
2024-09-13,80.98,841,554
2024-02-24,542.54,430,34
2024-11-08,596.79,34,328
2024-12-18,656.47,328,378
2024-10-29,590.82,378,31
2024-02-07,649.9,31,430
2024-11-13,17.38,610,646
2024-01-10,15.64,646,438
2024-06-04,14.08,438,768
2024-07-31,15.49,768,441
2024-01-10,13.94,441,610
2024-01-07,286.41,105,394
2024-08-17,315.05,394,846
2024-08-27,346.56,846,637
2024-08-13,381.22,637,238
2024-04-05,343.1,238,105
2024-08-29,1098.64,260,510
2024-12-04,1208.5,510,927
2024-08-26,1329.35,927,931
2024-07-13,1462.29,931,751
2024-10-25,1316.06,751,260
2024-04-18,14.92,658,214
2024-11-17,16.41,214,241
2024-01-21,18.05,241,670
2024-09-01,19.86,670,81
2024-08-22,21.85,81,658
2024-09-30,470.87,525,238
2024-06-20,423.78,238,175
2024-04-08,466.16,175,226
2024-02-07,512.78,226,498
2024-01-05,564.06,498,525
2024-11-11,354.1,749,63
2024-09-05,318.69,63,462
2024-03-27,286.82,462,816
2024-10-27,315.5,816,328
2024-10-27,283.95,328,749
2024-10-05,128.92,562,551
2024-12-02,116.03,551,383
2024-05-28,127.63,383,461
2024-07-30,140.39,461,79
2024-10-12,154.43,79,562
2024-04-17,260.17,134,653
2024-12-27,286.19,653,690
2024-08-31,257.57,690,387
2024-01-12,283.33,387,172
2024-12-13,255.0,172,134
2024-03-07,770.89,501,461
2024-03-25,693.8,461,397
2024-06-16,624.42,397,877
2024-06-17,561.98,877,291
2024-08-12,618.18,291,501
2024-09-12,749.18,733,614
2024-08-05,674.26,614,316
2024-04-21,606.83,316,463
2024-05-18,546.15,463,3
2024-09-14,491.53,3,733
2024-01-31,105.99,924,595
2024-01-29,116.59,595,52
2024-04-19,128.25,52,267
2024-10-17,141.08,267,5
2024-06-24,155.19,5,924
2024-11-14,356.45,732,76
2024-01-12,320.81,76,306
2024-03-16,288.73,306,682
2024-04-26,259.86,682,653
2024-01-02,285.85,653,732
2024-02-21,367.67,986,367
2024-10-27,404.44,367,859
2024-08-31,364.0,859,633
2024-08-22,327.6,633,532
2024-02-16,294.84,532,986
2024-02-21,1049.35,327,380
2024-05-31,1154.29,380,450
2024-10-05,1038.86,450,140
2024-08-10,1142.75,140,550
2024-12-20,1028.48,550,327
2024-01-17,293.68,599,170
2024-07-14,323.05,170,73
2024-05-28,290.75,73,315
2024-06-17,261.68,315,354
2024-05-05,287.85,354,599
2024-06-25,758.68,243,410
2024-07-20,834.55,410,7
2024-11-16,751.1,7,548
2024-09-25,826.21,548,353
2024-06-18,743.59,353,243
2024-06-04,30.86,632,95
2024-11-05,33.95,95,293
2024-02-22,37.35,293,252
2024-02-04,41.09,252,538
2024-07-08,36.98,538,632
2024-01-23,708.2,792,42
2024-02-11,779.02,42,812
2024-03-24,856.92,812,647
2024-01-22,942.61,647,889
2024-08-18,1036.87,889,792
2024-11-10,939.65,253,449
2024-11-14,845.68,449,404
2024-03-04,761.11,404,732
2024-02-28,685.0,732,977
2024-01-03,753.5,977,253
2024-04-28,197.47,749,123
2024-05-05,177.72,123,283
2024-05-31,195.49,283,227
2024-03-27,215.04,227,692
2024-10-15,193.54,692,749
2024-12-04,63.43,102,145
2024-03-15,57.09,145,165
2024-04-19,51.38,165,146
2024-09-01,56.52,146,757
2024-12-02,50.87,757,102
2024-09-11,1007.16,692,853
2024-04-10,906.44,853,691
2024-01-10,997.08,691,830
2024-03-19,1096.79,830,281
2024-02-10,987.11,281,692
2024-10-01,587.29,641,111
2024-10-01,646.02,111,777
2024-05-02,581.42,777,976
2024-01-03,639.56,976,347
2024-10-10,703.52,347,641
2024-03-11,339.69,348,804
2024-03-03,373.66,804,571
2024-06-01,411.03,571,967
2024-03-16,369.93,967,277
2024-06-05,332.94,277,348
2024-05-31,499.19,671,21
2024-10-19,449.27,21,76
2024-03-22,494.2,76,249
2024-12-29,444.78,249,853
2024-09-22,400.3,853,671
2024-01-17,699.18,899,55
2024-09-12,629.26,55,578
2024-02-19,566.33,578,830
2024-07-18,509.7,830,795
2024-11-28,560.67,795,899
2024-02-12,274.66,185,704
2024-02-24,302.13,704,614
2024-05-16,332.34,614,262
2024-01-26,365.57,262,11
2024-05-17,402.13,11,185
2024-03-18,448.5,83,781
2024-04-19,493.35,781,836
2024-01-07,542.69,836,414
2024-12-23,596.96,414,676
2024-09-28,656.66,676,83
2024-11-15,97.25,195,290
2024-08-10,87.53,290,174
2024-07-29,96.28,174,289
2024-03-09,105.91,289,329
2024-09-05,95.32,329,195
2024-11-27,562.33,561,138
2024-05-26,506.1,138,960
2024-06-14,556.71,960,341
2024-06-06,501.04,341,549
2024-03-17,450.94,549,561
2024-03-13,802.23,587,66
2024-03-13,882.45,66,140
2024-11-19,794.21,140,500
2024-02-22,873.63,500,541
2024-04-23,786.27,541,587
2024-03-25,398.45,952,93
2024-08-22,438.3,93,485
2024-10-19,394.47,485,858
2024-07-18,433.92,858,750
2024-12-23,477.31,750,952
2024-04-08,533.35,244,172
2024-01-20,480.02,172,876
2024-04-10,528.02,876,405
2024-06-16,475.22,405,651
2024-05-10,522.74,651,244
2024-08-06,342.98,576,482
2024-08-31,308.68,482,190
2024-03-02,339.55,190,870
2024-04-23,373.51,870,195
2024-06-15,410.86,195,576
2024-03-20,28.23,530,327
2024-05-25,31.05,327,223
2024-02-29,27.95,223,802
2024-01-18,30.75,802,236
2024-06-18,27.68,236,530
2024-07-03,610.31,263,92
2024-08-02,671.34,92,202
2024-07-04,604.21,202,47
2024-02-27,664.63,47,384
2024-09-23,731.09,384,263
2024-11-01,40.66,641,493
2024-12-05,44.73,493,640
2024-07-21,49.2,640,669
2024-10-12,54.12,669,434
2024-09-15,48.71,434,641
2024-11-14,895.65,207,69
2024-07-31,985.22,69,229
2024-03-04,1083.74,229,252
2024-04-11,1192.11,252,412
2024-03-05,1072.9,412,207
2024-05-05,727.77,432,569
2024-12-14,800.55,569,54
2024-06-27,720.5,54,149
2024-02-12,648.45,149,449
2024-08-05,583.61,449,432
2024-02-13,963.65,156,406
2024-04-12,1060.02,406,711
2024-04-21,1166.02,711,668
2024-05-04,1049.42,668,967
2024-10-13,1154.36,967,156
2024-12-05,42.99,620,695
2024-02-17,47.29,695,253
2024-07-02,42.56,253,298
2024-11-11,46.82,298,62
2024-03-10,51.5,62,620
2024-11-07,860.72,791,865
2024-08-02,774.65,865,939
2024-05-27,697.18,939,428
2024-09-10,766.9,428,211
2024-02-17,690.21,211,791
2024-09-24,891.65,336,103
2024-08-13,802.49,103,748
2024-06-26,882.74,748,924
2024-01-22,971.01,924,373
2024-04-28,873.91,373,336
2024-05-16,325.26,824,343
2024-11-01,292.73,343,207
2024-05-05,263.46,207,601
2024-08-27,237.11,601,938
2024-01-18,260.82,938,824
2024-11-18,369.57,547,717
2024-07-12,406.53,717,96
2024-10-31,365.88,96,443
2024-10-26,329.29,443,645
2024-09-21,296.36,645,547
2024-09-24,261.66,137,989
2024-03-15,287.83,989,380
2024-09-03,316.61,380,687
2024-06-09,284.95,687,356
2024-09-20,313.44,356,137
2024-10-12,1030.78,250,41
2024-10-06,927.7,41,208
2024-02-16,1020.47,208,84
2024-08-17,1122.52,84,211
2024-04-29,1234.77,211,250
2024-10-15,656.76,323,1000
2024-09-08,722.44,1000,982
2024-12-26,650.2,982,904
2024-09-07,715.22,904,553
2024-01-09,786.74,553,323
2024-04-27,841.54,280,81
2024-01-18,757.39,81,566
2024-06-28,833.13,566,363
2024-09-12,749.82,363,84
2024-09-02,674.84,84,280
2024-07-19,190.55,312,954
2024-08-03,209.61,954,46
2024-05-19,188.65,46,336
2024-06-03,207.52,336,135
2024-11-16,186.77,135,312
2024-07-04,702.49,606,546
2024-04-21,632.24,546,572
2024-06-30,569.02,572,653
2024-03-03,625.92,653,192
2024-02-28,688.51,192,606
2024-08-13,866.73,462,635
2024-11-13,953.4,635,310
2024-11-04,858.06,310,849
2024-03-18,943.87,849,99
2024-01-02,1038.26,99,462
2024-07-11,684.1,469,833
2024-12-06,752.51,833,380
2024-06-25,827.76,380,730
2024-04-26,744.98,730,48
2024-07-10,819.48,48,469
2024-11-19,739.22,44,723
2024-03-19,813.14,723,125
2024-08-18,894.45,125,300
2024-09-18,983.9,300,169
2024-05-18,1082.29,169,44
2024-03-07,835.0,818,434
2024-12-06,918.5,434,749
2024-07-14,826.65,749,430
2024-04-16,909.32,430,999
2024-08-05,818.39,999,818
2024-03-01,243.01,757,232
2024-11-25,267.31,232,455
2024-08-16,294.04,455,834
2024-12-16,264.64,834,257
2024-10-07,291.1,257,757
2024-10-02,703.67,246,463
2024-11-09,774.04,463,715
2024-11-30,696.64,715,324
2024-02-09,766.3,324,481
2024-02-04,689.67,481,246
2024-09-20,472.29,341,86
2024-12-27,519.52,86,264
2024-08-07,571.47,264,672
2024-02-05,628.62,672,38
2024-04-28,565.76,38,341
2024-04-05,645.98,862,695
2024-05-04,581.38,695,486
2024-10-19,523.24,486,602
2024-07-17,575.56,602,972
2024-02-16,518.0,972,862
2024-02-18,512.64,384,792
2024-01-20,461.38,792,898
2024-08-04,507.52,898,571
2024-05-08,558.27,571,441
2024-07-17,614.1,441,384
2024-04-16,1010.85,753,517
2024-09-13,1111.94,517,105
2024-06-05,1223.13,105,41
2024-01-07,1345.44,41,549
2024-04-22,1210.9,549,753
2024-08-08,737.45,125,112
2024-07-08,663.71,112,923
2024-02-02,730.08,923,979
2024-07-26,803.09,979,350
2024-03-09,883.4,350,125
2024-01-03,754.85,953,734
2024-03-17,830.34,734,878
2024-03-08,913.37,878,435
2024-12-08,1004.71,435,403
2024-01-22,904.24,403,953
2024-04-12,528.54,309,798
2024-05-21,475.69,798,105
2024-09-25,428.12,105,351
2024-02-23,385.31,351,757
2024-05-05,346.78,757,309
2024-06-23,689.69,615,680
2024-09-11,758.66,680,870
2024-04-10,682.79,870,587
2024-06-27,614.51,587,134
2024-02-03,553.06,134,615
2024-07-18,530.01,143,784
2024-01-31,583.01,784,582
2024-02-14,641.31,582,283
2024-04-04,705.44,283,65
2024-03-04,634.9,65,143
2024-03-21,682.44,755,227
2024-07-06,614.2,227,902
2024-12-15,552.78,902,199
2024-03-12,608.06,199,668
2024-05-18,668.87,668,755
2024-05-15,1012.78,48,165
2024-09-10,911.5,165,684
2024-11-10,1002.65,684,227
2024-01-10,1102.91,227,924
2024-05-21,1213.2,924,48
2024-08-18,727.13,79,648
2024-08-02,799.84,648,719
2024-06-13,719.86,719,905
2024-06-11,791.85,905,642
2024-11-11,871.04,642,79
2024-09-30,181.54,630,309
2024-03-19,163.39,309,34
2024-04-26,179.73,34,340
2024-04-09,161.76,340,455
2024-01-03,177.94,455,630
2024-04-02,438.0,887,17
2024-07-12,481.8,17,567
2024-08-03,529.98,567,424
2024-08-15,476.98,424,612
2024-09-14,429.28,612,887
2024-12-11,598.63,28,702
2024-03-18,538.77,702,964
2024-06-28,484.89,964,864
2024-11-17,436.4,864,672
2024-04-26,480.04,672,28
2024-04-12,536.83,57,59
2024-12-29,483.15,59,324
2024-12-28,531.47,324,137
2024-02-01,478.32,137,187
2024-04-29,430.49,187,57
2024-09-29,474.69,452,202
2024-06-20,522.16,202,867
2024-08-02,469.94,867,410
2024-02-24,422.95,410,197
2024-04-15,465.25,197,452
2024-04-23,879.09,7,144
2024-09-27,967.0,144,528
2024-02-07,870.3,528,982
2024-02-29,957.33,982,537
2024-06-28,861.6,537,7
2024-11-24,242.35,392,730
2024-10-04,266.59,730,694
2024-04-07,293.25,694,411
2024-06-06,322.58,411,97
2024-03-07,290.32,97,392
2024-08-10,351.59,415,533
2024-03-20,386.75,533,924
2024-03-10,425.43,924,754
2024-02-08,382.89,754,37
2024-03-02,344.6,37,415
2024-07-26,197.6,796,858
2024-03-31,217.36,858,72
2024-03-27,195.62,72,404
2024-04-29,215.18,404,680
2024-09-13,236.7,680,796
2024-08-09,1041.45,326,472
2024-07-09,1145.6,472,827
2024-05-25,1031.04,827,943
2024-03-11,927.94,943,92
2024-09-03,835.15,92,326
2024-06-07,436.38,889,936
2024-05-31,392.74,936,391
2024-05-17,353.47,391,830
2024-01-15,318.12,830,894
2024-11-09,349.93,894,889
2024-08-14,369.29,46,578
2024-04-30,332.36,578,930
2024-02-03,365.6,930,431
2024-06-17,329.04,431,455
2024-12-26,296.14,455,46
2024-05-20,475.62,604,137
2024-07-27,428.06,137,505
2024-10-10,385.25,505,85
2024-07-05,346.73,85,513
2024-10-29,312.06,513,604
2024-02-14,922.02,598,851
2024-12-02,1014.22,851,914
2024-08-16,912.8,914,885
2024-10-08,821.52,885,2
2024-12-19,903.67,2,598
2024-02-06,1044.43,661,597
2024-01-28,1148.87,597,158
2024-01-31,1263.76,158,205
2024-12-29,1390.14,205,618
2024-08-22,1529.15,618,661
2024-09-05,609.36,541,800
2024-10-23,670.3,800,122
2024-08-27,603.27,122,455
2024-05-30,663.6,455,685
2024-08-19,597.24,685,541
2024-01-19,878.46,713,281
2024-12-05,790.61,281,814
2024-01-29,711.55,814,166
2024-11-03,640.39,166,481
2024-06-10,576.35,481,713
2024-03-02,856.68,781,132
2024-10-17,942.35,132,302
2024-03-03,848.12,302,502
2024-03-31,763.31,502,943
2024-01-28,686.98,943,781
2024-03-13,583.17,939,346
2024-09-19,524.85,346,182
2024-03-26,577.34,182,83
2024-03-24,519.61,83,228
2024-10-17,571.57,228,939
2024-04-23,25.39,279,737
2024-01-21,22.85,737,65
2024-01-09,20.57,65,117
2024-09-16,22.63,117,845
2024-10-24,20.37,845,279
2024-05-14,239.47,781,670
2024-08-17,263.42,670,412
2024-11-13,237.08,412,219
2024-08-14,260.79,219,957
2024-11-07,286.87,957,781
2024-07-28,110.86,840,258
2024-01-19,121.95,258,248
2024-10-09,134.15,248,78
2024-04-30,147.57,78,805
2024-08-22,132.81,805,840
2024-12-09,88.56,524,295
2024-05-18,79.7,295,112
2024-02-21,71.73,112,97
2024-11-21,64.56,97,642
2024-10-27,58.1,642,524
